age,job,marital,housing,loan,contact,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,output,high.ed,season
48,blue-collar,married,0,0,telephone,mon,254,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,admin.,divorced,0,0,telephone,mon,83,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
39,blue-collar,married,1,0,telephone,mon,213,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,admin.,married,1,0,telephone,mon,252,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,blue-collar,divorced,1,0,telephone,mon,36,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,admin.,married,0,0,telephone,mon,540,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,blue-collar,married,0,0,telephone,mon,280,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,admin.,divorced,1,0,telephone,mon,683,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
42,services,married,0,1,telephone,mon,230,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,technician,married,1,0,telephone,mon,452,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
39,services,married,1,1,telephone,mon,149,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,admin.,married,1,1,telephone,mon,172,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,unemployed,divorced,1,0,telephone,mon,51,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,blue-collar,married,0,1,telephone,mon,35,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
42,technician,single,0,0,telephone,mon,626,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
49,admin.,divorced,1,0,telephone,mon,122,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
53,admin.,single,1,0,telephone,mon,63,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
29,admin.,married,0,0,telephone,mon,100,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,blue-collar,married,0,0,telephone,mon,70,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
29,admin.,married,0,0,telephone,mon,255,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
46,self-employed,divorced,1,0,telephone,mon,217,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,admin.,single,1,1,telephone,mon,176,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
44,blue-collar,married,1,0,telephone,mon,331,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
26,student,single,0,0,telephone,mon,901,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,summer
56,technician,divorced,1,0,telephone,mon,123,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
25,blue-collar,married,1,0,telephone,mon,77,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
29,blue-collar,single,0,0,telephone,mon,91,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
44,blue-collar,married,0,0,telephone,mon,63,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
44,technician,divorced,1,0,telephone,mon,173,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
44,blue-collar,single,0,0,telephone,mon,128,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
44,blue-collar,single,1,0,telephone,mon,76,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
29,blue-collar,single,0,0,telephone,mon,411,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,blue-collar,married,1,0,telephone,mon,179,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
34,self-employed,married,0,0,telephone,mon,139,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
54,blue-collar,married,1,1,telephone,mon,75,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
58,retired,divorced,0,0,telephone,mon,210,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
24,services,single,0,0,telephone,mon,700,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,summer
35,technician,married,1,1,telephone,mon,329,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
30,admin.,divorced,1,0,telephone,mon,225,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
40,technician,married,0,0,telephone,mon,96,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
29,blue-collar,married,1,0,telephone,mon,166,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
54,technician,single,0,0,telephone,mon,186,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
40,technician,married,1,0,telephone,mon,92,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
52,management,divorced,1,0,telephone,mon,80,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
44,blue-collar,single,1,0,telephone,mon,67,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,blue-collar,married,1,1,telephone,mon,190,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
31,admin.,single,0,0,telephone,mon,104,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
30,admin.,single,1,0,telephone,mon,174,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,technician,married,1,1,telephone,mon,37,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
26,student,single,0,0,telephone,mon,589,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,technician,married,0,0,telephone,mon,183,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
36,technician,married,0,0,telephone,mon,151,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
40,housemaid,single,1,0,telephone,mon,29,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
46,admin.,single,1,0,telephone,mon,186,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
34,blue-collar,married,0,0,telephone,mon,73,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
46,entrepreneur,married,0,0,telephone,mon,88,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
27,technician,single,1,1,telephone,mon,522,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
36,entrepreneur,married,1,0,telephone,mon,112,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
50,management,married,0,0,telephone,mon,65,17,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
28,blue-collar,married,0,0,telephone,mon,149,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,admin.,married,1,0,telephone,mon,206,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
41,blue-collar,single,0,0,telephone,mon,123,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,technician,single,1,1,telephone,mon,378,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
40,housemaid,married,1,0,telephone,mon,100,7,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
25,blue-collar,single,1,1,telephone,mon,81,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
43,admin.,married,1,0,telephone,mon,175,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
35,admin.,married,0,0,telephone,mon,250,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
38,self-employed,married,0,0,telephone,mon,156,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
45,self-employed,divorced,1,1,telephone,mon,173,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
32,technician,married,1,0,telephone,mon,127,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
51,blue-collar,married,0,0,telephone,mon,324,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
33,technician,single,0,0,telephone,mon,198,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,self-employed,married,0,0,telephone,mon,87,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
56,entrepreneur,divorced,0,1,telephone,mon,311,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
35,blue-collar,married,1,1,telephone,mon,313,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
57,retired,married,0,1,telephone,mon,302,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
54,unemployed,single,1,1,telephone,mon,91,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
49,blue-collar,single,0,0,telephone,mon,47,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
40,technician,married,0,0,telephone,mon,119,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
33,management,married,0,1,telephone,mon,117,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
33,unemployed,single,1,0,telephone,mon,142,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
24,services,single,1,1,telephone,mon,183,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
25,technician,single,1,1,telephone,mon,249,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,services,married,1,0,telephone,mon,274,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,unemployed,single,1,0,telephone,mon,144,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,management,married,1,0,telephone,mon,23,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
32,technician,single,0,0,telephone,mon,128,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
34,admin.,married,1,0,telephone,mon,491,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,summer
25,services,single,1,0,telephone,mon,162,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,admin.,single,0,1,telephone,mon,213,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
29,blue-collar,married,0,1,telephone,mon,164,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
59,housemaid,married,0,1,telephone,mon,63,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,self-employed,married,0,0,telephone,mon,79,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,technician,married,0,0,telephone,mon,114,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
33,technician,married,0,0,telephone,mon,136,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
25,technician,single,1,0,telephone,mon,97,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
44,technician,married,1,0,telephone,mon,160,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
31,blue-collar,married,1,1,telephone,mon,240,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,technician,married,1,0,telephone,mon,78,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
30,services,married,0,1,telephone,mon,87,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
36,technician,married,0,0,telephone,mon,940,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,summer
53,blue-collar,married,0,1,telephone,mon,340,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
40,unemployed,married,1,0,telephone,mon,196,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
48,unemployed,married,1,0,telephone,mon,85,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,admin.,married,0,0,telephone,mon,199,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
47,blue-collar,married,1,0,telephone,mon,160,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
28,admin.,single,0,0,telephone,mon,166,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
31,blue-collar,married,0,0,telephone,mon,271,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
58,technician,married,0,0,telephone,mon,317,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,admin.,single,0,0,telephone,mon,98,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,admin.,single,1,1,telephone,mon,123,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,technician,married,0,0,telephone,mon,321,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
44,admin.,married,0,0,telephone,mon,78,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
33,services,divorced,1,0,telephone,mon,73,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
29,blue-collar,married,0,0,telephone,mon,327,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,blue-collar,single,0,0,telephone,mon,411,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
43,admin.,single,0,0,telephone,mon,198,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
46,admin.,single,1,0,telephone,mon,24,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
50,technician,married,0,1,telephone,mon,352,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
41,blue-collar,single,0,0,telephone,mon,245,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
38,blue-collar,married,0,0,telephone,mon,559,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,management,married,1,0,telephone,mon,440,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
38,technician,married,0,0,telephone,mon,479,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
50,services,single,0,0,telephone,mon,514,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
53,blue-collar,single,1,0,telephone,mon,91,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,admin.,married,1,0,telephone,mon,78,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
43,management,married,1,0,telephone,mon,318,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,services,single,0,0,telephone,mon,295,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,blue-collar,married,1,0,telephone,mon,83,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
31,admin.,married,0,0,telephone,mon,346,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
29,self-employed,married,0,0,telephone,mon,238,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
52,entrepreneur,married,0,0,telephone,mon,291,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
47,blue-collar,married,0,0,telephone,mon,200,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
45,admin.,married,0,0,telephone,mon,290,1,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
45,technician,married,1,0,telephone,mon,222,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,blue-collar,married,1,0,telephone,mon,90,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
49,entrepreneur,married,0,0,telephone,mon,171,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
26,technician,married,0,0,telephone,mon,170,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
40,blue-collar,married,0,0,telephone,mon,493,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,blue-collar,married,0,0,telephone,mon,188,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
30,blue-collar,single,0,0,telephone,mon,17,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
60,management,married,0,0,telephone,mon,316,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
39,admin.,single,1,0,telephone,mon,398,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
35,blue-collar,married,0,1,telephone,mon,782,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,admin.,single,0,0,telephone,mon,137,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
28,entrepreneur,single,1,0,telephone,mon,419,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
48,admin.,married,1,0,telephone,mon,65,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
46,admin.,married,1,0,telephone,mon,96,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
26,admin.,single,1,0,telephone,mon,223,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
28,blue-collar,married,1,0,telephone,mon,70,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
29,blue-collar,single,0,0,telephone,mon,559,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
38,technician,married,1,0,telephone,mon,952,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,1,summer
42,services,divorced,0,0,telephone,mon,71,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,admin.,married,1,0,telephone,mon,152,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
27,entrepreneur,single,1,0,telephone,mon,486,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,1,summer
47,blue-collar,married,1,0,telephone,mon,224,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
54,housemaid,married,1,0,telephone,mon,152,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
32,blue-collar,single,1,0,telephone,mon,22,17,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
42,blue-collar,married,0,0,telephone,mon,130,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,self-employed,married,0,0,telephone,mon,135,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
34,management,single,1,0,telephone,mon,220,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,blue-collar,divorced,0,0,telephone,mon,85,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
40,blue-collar,married,0,0,telephone,mon,258,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
26,blue-collar,single,0,0,telephone,mon,108,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
49,admin.,single,1,0,telephone,mon,244,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
60,retired,divorced,1,0,telephone,mon,253,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
42,blue-collar,single,0,0,telephone,mon,306,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,blue-collar,married,0,0,telephone,mon,134,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
30,admin.,married,1,0,telephone,mon,69,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
42,blue-collar,married,1,0,telephone,mon,175,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,admin.,single,1,0,telephone,mon,436,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
25,technician,single,0,0,telephone,mon,92,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
37,admin.,married,0,0,telephone,mon,155,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,technician,single,1,0,telephone,mon,371,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
35,blue-collar,married,1,0,telephone,mon,216,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
28,blue-collar,single,1,0,telephone,mon,243,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,admin.,married,1,0,telephone,mon,718,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
42,technician,married,1,0,telephone,mon,442,8,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,summer
35,blue-collar,married,1,0,telephone,mon,184,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,self-employed,married,1,0,telephone,mon,164,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
38,management,married,1,0,telephone,mon,166,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
52,entrepreneur,married,1,0,telephone,mon,699,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,self-employed,married,1,0,telephone,mon,178,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
45,blue-collar,married,1,0,telephone,mon,553,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
32,services,married,0,0,telephone,mon,1137,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,summer
38,housemaid,married,0,0,telephone,mon,100,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
53,blue-collar,married,0,0,telephone,mon,445,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,blue-collar,divorced,1,1,telephone,mon,332,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
48,blue-collar,married,1,0,telephone,mon,61,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
36,blue-collar,married,0,0,telephone,mon,90,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
31,services,married,1,0,telephone,mon,174,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
31,services,single,1,0,telephone,mon,204,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,admin.,married,0,1,telephone,mon,271,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
54,management,married,0,0,telephone,mon,87,13,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
45,self-employed,married,1,1,telephone,mon,330,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
41,blue-collar,married,1,0,telephone,mon,259,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
34,admin.,married,0,0,telephone,mon,237,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
41,blue-collar,married,1,1,telephone,mon,116,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,blue-collar,married,0,0,telephone,mon,388,12,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
33,services,married,1,1,telephone,mon,59,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
51,services,single,0,0,telephone,mon,329,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
41,blue-collar,married,1,0,telephone,mon,753,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
50,technician,married,0,0,telephone,mon,42,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
33,blue-collar,married,0,1,telephone,mon,182,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
37,admin.,married,0,0,telephone,mon,250,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
48,services,married,0,1,telephone,mon,511,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
54,retired,married,0,0,telephone,mon,26,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
34,technician,married,0,0,telephone,mon,478,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,blue-collar,married,0,0,telephone,mon,579,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
38,self-employed,married,0,0,telephone,mon,96,10,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
37,blue-collar,single,1,0,telephone,mon,95,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
40,housemaid,single,0,0,telephone,mon,126,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
56,blue-collar,married,1,0,telephone,mon,52,3,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,blue-collar,divorced,0,0,telephone,mon,138,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
35,technician,single,0,0,telephone,mon,94,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
44,blue-collar,married,0,0,telephone,mon,299,5,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
59,blue-collar,married,1,1,telephone,mon,69,6,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,housemaid,married,1,0,telephone,mon,44,4,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
39,admin.,married,0,0,telephone,mon,135,2,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,1,summer
53,blue-collar,married,1,0,telephone,mon,154,10,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,summer
